Removed Pin From Net: NetName=+2.5 Pin=C11-2
Removed Pin From Net: NetName=+2.5 Pin=C12-1
Removed Pin From Net: NetName=+2.5 Pin=FB1-1
Removed Pin From Net: NetName=Vin Pin=U6-1
Removed Pin From Net: NetName=NetR3_1 Pin=U6-2
Removed Pin From Net: NetName=CS_MCU Pin=U6-3
Removed Pin From Net: NetName=MOSI_MCU Pin=U6-4
Removed Pin From Net: NetName=SCK_MCU Pin=U6-5
Removed Pin From Net: NetName=MRST_MCU Pin=U6-6
Removed Pin From Net: NetName=TxRST_MCU Pin=U6-7
Removed Pin From Net: NetName=MADV_MCU Pin=U6-8
Removed Pin From Net: NetName=TxADV_MCU Pin=U6-9
Removed Pin From Net: NetName=GND Pin=U6-11
Removed Pin From Net: NetName=GND Pin=U6-12
Removed Pin From Net: NetName=GND Pin=U6-13
Removed Pin From Net: NetName=TxADV Pin=U6-15
Removed Pin From Net: NetName=MADV Pin=U6-16
Removed Pin From Net: NetName=TxRST Pin=U6-17
Removed Pin From Net: NetName=MRST Pin=U6-18
Removed Pin From Net: NetName=SCK Pin=U6-19
Removed Pin From Net: NetName=MOSI Pin=U6-20
Removed Pin From Net: NetName=CS Pin=U6-21
Removed Pin From Net: NetName=GND Pin=U6-22
Removed Pin From Net: NetName=+1.8 Pin=U6-23
Removed Pin From Net: NetName=+1.8 Pin=U6-24
Removed Pin From Net: NetName=Vin Pin=U7-1
Removed Pin From Net: NetName=MISO_MCU Pin=U7-2
Removed Pin From Net: NetName=GND Pin=U7-4
Removed Pin From Net: NetName=GND Pin=U7-5
Removed Pin From Net: NetName=MISO Pin=U7-7
Removed Pin From Net: NetName=+1.8 Pin=U7-8
Removed Member From Class: ClassName=Transmitter Member=C11
Removed Member From Class: ClassName=Transmitter Member=C12
Removed Member From Class: ClassName=Transmitter Member=C13
Removed Member From Class: ClassName=Transmitter Member=C14
Removed Member From Class: ClassName=Transmitter Member=C15
Removed Member From Class: ClassName=Transmitter Member=C16
Removed Member From Class: ClassName=Transmitter Member=C17
Removed Member From Class: ClassName=Transmitter Member=C18
Removed Member From Class: ClassName=Transmitter Member=FB1
Removed Member From Class: ClassName=Transmitter Member=J1
Removed Member From Class: ClassName=Transmitter Member=J2
Removed Member From Class: ClassName=Transmitter Member=J3
Removed Member From Class: ClassName=Transmitter Member=J4
Removed Member From Class: ClassName=Transmitter Member=J5
Removed Member From Class: ClassName=Transmitter Member=J6
Removed Member From Class: ClassName=Transmitter Member=J7
Removed Member From Class: ClassName=Transmitter Member=R3
Removed Member From Class: ClassName=Transmitter Member=U6
Removed Member From Class: ClassName=Transmitter Member=U7
Change Component Footprint: Designator=J2 Old Footprint=142-0761-881-Footprint-1 New Footprint=142-1701-831-Footprint-1
Change Component Footprint: Designator=J3 Old Footprint=142-0761-881-Footprint-1 New Footprint=142-1701-831-Footprint-1
Change Component Footprint: Designator=J4 Old Footprint=142-0761-881-Footprint-1 New Footprint=142-1701-831-Footprint-1
Change Component Footprint: Designator=J5 Old Footprint=142-0761-881-Footprint-1 New Footprint=142-1701-831-Footprint-1
Change Component Footprint: Designator=J6 Old Footprint=142-0761-881-Footprint-1 New Footprint=142-1701-831-Footprint-1
Change Component Footprint: Designator=J1 Old Footprint=61300811121 New Footprint=61300911121
Change Component Comment : Designator=J2 Old Comment=142-0761-881 New Comment=142-1701-831
Change Component Comment : Designator=J3 Old Comment=142-0761-881 New Comment=142-1701-831
Change Component Comment : Designator=J4 Old Comment=142-0761-881 New Comment=142-1701-831
Change Component Comment : Designator=J5 Old Comment=142-0761-881 New Comment=142-1701-831
Change Component Comment : Designator=J6 Old Comment=142-0761-881 New Comment=142-1701-831
Change Component Comment : Designator=J1 Old Comment=61300811121 New Comment=61300911121
Change Component Designator: OldDesignator=U2 NewDesignator=T1
Change Component Designator: OldDesignator=U3 NewDesignator=T2
Change Component Designator: OldDesignator=U4 NewDesignator=T3
Change Component Designator: OldDesignator=U5 NewDesignator=T4
Change Managed Component Library Link : Designator=J1 Old VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 New VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 Old ItemGUID=8ad8ca7f-4049-4f0b-a68a-e3f4f60ed34d New ItemGUID=9f420332-9afe-4f5a-8c09-8183d3d24c57 Old RevisionGUID=bb13ecdd-a052-4318-a8f0-6cbe27456eeb New RevisionGUID=5d77adc5-fb19-451c-a1b5-cdaa2a11dcf4
Change Managed Component Library Link : Designator=J2 Old VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 New VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 Old ItemGUID=1b4ea5f0-07d9-466b-b92f-10aeee09d6b6 New ItemGUID=3c757c02-cd70-4e44-84ae-134cfa811079 Old RevisionGUID=18a4d0c3-ab3f-47be-9cab-d636af45f4af New RevisionGUID=03085135-f6d9-4326-a993-e5f4cfa7c17d
Change Managed Component Library Link : Designator=J3 Old VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 New VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 Old ItemGUID=1b4ea5f0-07d9-466b-b92f-10aeee09d6b6 New ItemGUID=3c757c02-cd70-4e44-84ae-134cfa811079 Old RevisionGUID=18a4d0c3-ab3f-47be-9cab-d636af45f4af New RevisionGUID=03085135-f6d9-4326-a993-e5f4cfa7c17d
Change Managed Component Library Link : Designator=J4 Old VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 New VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 Old ItemGUID=1b4ea5f0-07d9-466b-b92f-10aeee09d6b6 New ItemGUID=3c757c02-cd70-4e44-84ae-134cfa811079 Old RevisionGUID=18a4d0c3-ab3f-47be-9cab-d636af45f4af New RevisionGUID=03085135-f6d9-4326-a993-e5f4cfa7c17d
Change Managed Component Library Link : Designator=J5 Old VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 New VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 Old ItemGUID=1b4ea5f0-07d9-466b-b92f-10aeee09d6b6 New ItemGUID=3c757c02-cd70-4e44-84ae-134cfa811079 Old RevisionGUID=18a4d0c3-ab3f-47be-9cab-d636af45f4af New RevisionGUID=03085135-f6d9-4326-a993-e5f4cfa7c17d
Change Managed Component Library Link : Designator=J6 Old VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 New VaultGUID=bfe66679-efef-43cd-841b-d03eda18bb41 Old ItemGUID=1b4ea5f0-07d9-466b-b92f-10aeee09d6b6 New ItemGUID=3c757c02-cd70-4e44-84ae-134cfa811079 Old RevisionGUID=18a4d0c3-ab3f-47be-9cab-d636af45f4af New RevisionGUID=03085135-f6d9-4326-a993-e5f4cfa7c17d
Change component parameters: Designator = "J1" ("J1"); Footprint = "61300811121"; UniqueID = "\CWUAEFMP" ("\CWUAEFMP")
Change component parameters (AddParameter): Name = "Harmonized Tariff Schedule (HTS) Code"; Value = "8536.69.40.10"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Housing Color"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Impedance"; Value = "50O"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Insertion Loss (dB)"; Value = "0.55dB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Insulation Resistance"; Value = "1GO"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Introduction Date"; Value = "2010-04-24"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Production"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "165°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-65°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = "Edge"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Ports"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Orientation"; Value = "Straight"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Polarity"; Value = "Standard"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "Compliant"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shell Material"; Value = "Brass"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "Solder"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "170V"; VariantName = "[No Variations]"
Change component parameters: Designator = "J4" ("J4"); Footprint = "142-0761-881-Footprint-1"; UniqueID = "\TCBUMPCN" ("\TCBUMPCN")
Change component parameters (AddParameter): Name = "Body Material"; Value = "Brass"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Body Plating"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case/Package"; Value = "SMA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Clock Frequency"; Value = "26.5GHz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Connector Type"; Value = "SMA, Socket"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Gender"; Value = "Female"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Material"; Value = "Copper"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Plating"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Resistance"; Value = "4mO"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric Material"; Value = "PTFE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Export Control Classification Number (ECCN) Code"; Value = "EAR99"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Fastening Type"; Value = "Threaded"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Frequency"; Value = "26.5GHz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Gender"; Value = "Male"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Harmonized Tariff Schedule (HTS) Code"; Value = "8536.69.40.10"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Housing Color"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Impedance"; Value = "50O"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Insertion Loss (dB)"; Value = "0.55dB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Insulation Resistance"; Value = "1GO"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Introduction Date"; Value = "2010-04-24"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Lifecycle Status"; Value = "Production"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Max Operating Temperature"; Value = "165°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Min Operating Temperature"; Value = "-65°C"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Mounting Technology"; Value = "Edge"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Number of Ports"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Orientation"; Value = "Straight"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Pins"; Value = "1"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Polarity"; Value = "Standard"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "REACH SVHC"; Value = "Yes"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "RoHS"; Value = "Compliant"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Shell Material"; Value = "Brass"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Termination"; Value = "Solder"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Voltage Rating"; Value = "170V"; VariantName = "[No Variations]"
Change component parameters: Designator = "J5" ("J5"); Footprint = "142-0761-881-Footprint-1"; UniqueID = "\IEVLDHUB" ("\IEVLDHUB")
Change component parameters (AddParameter): Name = "Body Material"; Value = "Brass"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Body Plating"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Case/Package"; Value = "SMA"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Clock Frequency"; Value = "26.5GHz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Connector Type"; Value = "SMA, Socket"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Gender"; Value = "Female"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Material"; Value = "Copper"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Plating"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Contact Resistance"; Value = "4mO"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Dielectric Material"; Value = "PTFE"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Export Control Classification Number (ECCN) Code"; Value = "EAR99"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Fastening Type"; Value = "Threaded"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Frequency"; Value = "26.5GHz"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Gender"; Value = "Male"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Harmonized Tariff Schedule (HTS) Code"; Value = "8536.69.40.10"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Housing Color"; Value = "Gold"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Impedance"; Value = "50O"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Insertion Loss (dB)"; Value = "0.55dB"; VariantName = "[No Variations]"
Change component parameters (AddParameter): Name = "Insulation Resistance"; Value = "1GO"; VariantName = "[No Variations]"
